PWSID,OFFICE,SYSTEMNAME,DESIGNCAPCITY,PLANTNUMBER,PLANTSTATUS,REPORTDATE,MAX_TREATED,AVG_TREATED
1034063,NWD,M & M MARKET #3,17280,1,ACTIVE,202309,390,244
1034063,NWD,M & M MARKET #3,17280,1,ACTIVE,202310,390,263
1034063,NWD,M & M MARKET #3,17280,1,ACTIVE,202311,350,246
1034063,NWD,M & M MARKET #3,17280,1,ACTIVE,202312,490,232
1034069,NWD,231 PLAZA,28800,1,ACTIVE,202301,2030,1790
1034069,NWD,231 PLAZA,28800,1,ACTIVE,202302,2320,2085
1034069,NWD,231 PLAZA,28800,1,ACTIVE,202303,2450,2132
1034069,NWD,231 PLAZA,28800,1,ACTIVE,202304,2470,2027
1034069,NWD,231 PLAZA,28800,1,ACTIVE,202305,2040,1720
1034069,NWD,231 PLAZA,28800,1,ACTIVE,202306,2000,1678
1034069,NWD,231 PLAZA,28800,1,ACTIVE,202307,1920,1864
1034069,NWD,231 PLAZA,28800,1,ACTIVE,202308,1800,1545
1034069,NWD,231 PLAZA,28800,1,ACTIVE,202309,1900,1660
1034069,NWD,231 PLAZA,28800,1,ACTIVE,202310,1900,1479
1034069,NWD,231 PLAZA,28800,1,ACTIVE,202311,1640,1448
1034069,NWD,231 PLAZA,28800,1,ACTIVE,202312,2540,1727
1034074,NWD,"ALWAYS STOP, LLC",27000,1,ACTIVE,202304,200,150
1034074,NWD,"ALWAYS STOP, LLC",27000,1,ACTIVE,202305,250,191
1034074,NWD,"ALWAYS STOP, LLC",27000,1,ACTIVE,202306,500,311
1034074,NWD,"ALWAYS STOP, LLC",27000,1,ACTIVE,202307,900,488
1034074,NWD,"ALWAYS STOP, LLC",27000,1,ACTIVE,202308,180,131
1034074,NWD,"ALWAYS STOP, LLC",27000,1,ACTIVE,202309,200,134
1034074,NWD,"ALWAYS STOP, LLC",27000,1,ACTIVE,202310,340,180
1034074,NWD,"ALWAYS STOP, LLC",27000,1,ACTIVE,202311,1440,291
1034074,NWD,"ALWAYS STOP, LLC",27000,1,ACTIVE,202312,180,128
1034096,NWD,GARNER'S SUPERMARKET,28800,1,ACTIVE,202301,1680,1236
1034096,NWD,GARNER'S SUPERMARKET,28800,1,ACTIVE,202302,1490,1183
1034096,NWD,GARNER'S SUPERMARKET,28800,1,ACTIVE,202303,1810,1131
1034096,NWD,GARNER'S SUPERMARKET,28800,1,ACTIVE,202304,1350,955
1034096,NWD,GARNER'S SUPERMARKET,28800,1,ACTIVE,202305,8840,1179
1034096,NWD,GARNER'S SUPERMARKET,28800,1,ACTIVE,202306,1050,955
1034096,NWD,GARNER'S SUPERMARKET,28800,1,ACTIVE,202307,1140,925
1034096,NWD,GARNER'S SUPERMARKET,28800,1,ACTIVE,202308,1080,930
1034096,NWD,GARNER'S SUPERMARKET,28800,1,ACTIVE,202309,1300,973
1034096,NWD,GARNER'S SUPERMARKET,28800,1,ACTIVE,202310,1180,968
1034096,NWD,GARNER'S SUPERMARKET,28800,1,ACTIVE,202311,1040,887
1034096,NWD,GARNER'S SUPERMARKET,28800,1,ACTIVE,202312,1150,896
1034106,NWD,STACEY'S SWINGERS DAY CARE,17280,1,ACTIVE,202301,250,154
1034106,NWD,STACEY'S SWINGERS DAY CARE,17280,1,ACTIVE,202302,250,166
1034106,NWD,STACEY'S SWINGERS DAY CARE,17280,1,ACTIVE,202303,250,170
1034106,NWD,STACEY'S SWINGERS DAY CARE,17280,1,ACTIVE,202304,300,198
1034106,NWD,STACEY'S SWINGERS DAY CARE,17280,1,ACTIVE,202305,290,206
1034106,NWD,STACEY'S SWINGERS DAY CARE,17280,1,ACTIVE,202306,260,179
1034106,NWD,STACEY'S SWINGERS DAY CARE,17280,1,ACTIVE,202307,220,135
1034106,NWD,STACEY'S SWINGERS DAY CARE,17280,1,ACTIVE,202308,230,158
1034106,NWD,STACEY'S SWINGERS DAY CARE,17280,1,ACTIVE,202309,240,155
1034106,NWD,STACEY'S SWINGERS DAY CARE,17280,1,ACTIVE,202310,280,163
1034106,NWD,STACEY'S SWINGERS DAY CARE,17280,1,ACTIVE,202311,240,126
1034106,NWD,STACEY'S SWINGERS DAY CARE,17280,1,ACTIVE,202312,400,221
1034133,NWD,CHIODOS 231 EXPRESS MARKET,36000,1,ACTIVE,202301,960,419
1034133,NWD,CHIODOS 231 EXPRESS MARKET,36000,1,ACTIVE,202302,200,158
1034133,NWD,CHIODOS 231 EXPRESS MARKET,36000,1,ACTIVE,202303,310,199
1034133,NWD,CHIODOS 231 EXPRESS MARKET,36000,1,ACTIVE,202304,430,236
1034133,NWD,CHIODOS 231 EXPRESS MARKET,36000,1,ACTIVE,202305,750,258
1034133,NWD,CHIODOS 231 EXPRESS MARKET,36000,1,ACTIVE,202306,220,185
1034133,NWD,CHIODOS 231 EXPRESS MARKET,36000,1,ACTIVE,202307,200,176
1034133,NWD,CHIODOS 231 EXPRESS MARKET,36000,1,ACTIVE,202308,1500,351
1034133,NWD,CHIODOS 231 EXPRESS MARKET,36000,1,ACTIVE,202309,450,304
1034133,NWD,CHIODOS 231 EXPRESS MARKET,36000,1,ACTIVE,202310,300,200
1034133,NWD,CHIODOS 231 EXPRESS MARKET,36000,1,ACTIVE,202311,300,146
1034133,NWD,CHIODOS 231 EXPRESS MARKET,36000,1,ACTIVE,202312,140,105
1034136,NWD,QUICK STOP #8,17280,1,ACTIVE,202301,730,539
1034136,NWD,QUICK STOP #8,17280,1,ACTIVE,202302,790,567
1034136,NWD,QUICK STOP #8,17280,1,ACTIVE,202303,790,595
1034136,NWD,QUICK STOP #8,17280,1,ACTIVE,202304,700,613
1034136,NWD,QUICK STOP #8,17280,1,ACTIVE,202305,780,660
1034136,NWD,QUICK STOP #8,17280,1,ACTIVE,202306,1070,760
1034136,NWD,QUICK STOP #8,17280,1,ACTIVE,202307,1070,811
1034136,NWD,QUICK STOP #8,17280,1,ACTIVE,202308,860,737
1034136,NWD,QUICK STOP #8,17280,1,ACTIVE,202309,820,606
1034136,NWD,QUICK STOP #8,17280,1,ACTIVE,202310,630,548
1034136,NWD,QUICK STOP #8,17280,1,ACTIVE,202311,580,490
1034136,NWD,QUICK STOP #8,17280,1,ACTIVE,202312,570,474
1034141,NWD,ROYAL AMERICAN MANAGEMENT (USFWS LESSEE),25920,1,INACTIVE,202301,940,858
1034141,NWD,ROYAL AMERICAN MANAGEMENT (USFWS LESSEE),25920,1,INACTIVE,202302,940,588
1034152,NWD,EXPRESS LANE #209 - SOUTHPORT,14440,1,ACTIVE,202301,570,464
1034152,NWD,EXPRESS LANE #209 - SOUTHPORT,14440,1,ACTIVE,202302,640,506
1034152,NWD,EXPRESS LANE #209 - SOUTHPORT,14440,1,ACTIVE,202303,580,523
1034152,NWD,EXPRESS LANE #209 - SOUTHPORT,14440,1,ACTIVE,202304,660,540
1034152,NWD,EXPRESS LANE #209 - SOUTHPORT,14440,1,ACTIVE,202305,600,516
1034152,NWD,EXPRESS LANE #209 - SOUTHPORT,14440,1,ACTIVE,202306,600,496
1034152,NWD,EXPRESS LANE #209 - SOUTHPORT,14440,1,ACTIVE,202307,660,559
1034152,NWD,EXPRESS LANE #209 - SOUTHPORT,14440,1,ACTIVE,202308,620,521
1034152,NWD,EXPRESS LANE #209 - SOUTHPORT,14440,1,ACTIVE,202309,740,568
1034152,NWD,EXPRESS LANE #209 - SOUTHPORT,14440,1,ACTIVE,202310,650,569
1034152,NWD,EXPRESS LANE #209 - SOUTHPORT,14440,1,ACTIVE,202311,720,620
1034152,NWD,EXPRESS LANE #209 - SOUTHPORT,14440,1,ACTIVE,202312,670,598
1034164,NWD,BUCKS PIGGLY WIGGLY EXPRESS,50400,1,ACTIVE,202301,1620,1160
1034164,NWD,BUCKS PIGGLY WIGGLY EXPRESS,50400,1,ACTIVE,202302,2260,1168
1034164,NWD,BUCKS PIGGLY WIGGLY EXPRESS,50400,1,ACTIVE,202303,22602220,730540
1034164,NWD,BUCKS PIGGLY WIGGLY EXPRESS,50400,1,ACTIVE,202304,2140,1762
1034164,NWD,BUCKS PIGGLY WIGGLY EXPRESS,50400,1,ACTIVE,202305,2170,1843
1034164,NWD,BUCKS PIGGLY WIGGLY EXPRESS,50400,1,ACTIVE,202306,1900,1535
1034164,NWD,BUCKS PIGGLY WIGGLY EXPRESS,50400,1,ACTIVE,202307,1900,1641
1034164,NWD,BUCKS PIGGLY WIGGLY EXPRESS,50400,1,ACTIVE,202308,2250,1809
1034164,NWD,BUCKS PIGGLY WIGGLY EXPRESS,50400,1,ACTIVE,202309,1700,1316
1034164,NWD,BUCKS PIGGLY WIGGLY EXPRESS,50400,1,ACTIVE,202310,1640,1195
1034164,NWD,BUCKS PIGGLY WIGGLY EXPRESS,50400,1,ACTIVE,202311,2180,1625
1034164,NWD,BUCKS PIGGLY WIGGLY EXPRESS,50400,1,ACTIVE,202312,2100,1683
1034168,NWD,PRECIOUS MEMORIES NO. 2,28800,1,ACTIVE,202301,370,170
1034168,NWD,PRECIOUS MEMORIES NO. 2,28800,1,ACTIVE,202302,210,139
1034168,NWD,PRECIOUS MEMORIES NO. 2,28800,1,ACTIVE,202303,220,131
1034168,NWD,PRECIOUS MEMORIES NO. 2,28800,1,ACTIVE,202304,230,132
1034168,NWD,PRECIOUS MEMORIES NO. 2,28800,1,ACTIVE,202305,250,147
1034168,NWD,PRECIOUS MEMORIES NO. 2,28800,1,ACTIVE,202306,340,204
1034168,NWD,PRECIOUS MEMORIES NO. 2,28800,1,ACTIVE,202307,540,232
1034168,NWD,PRECIOUS MEMORIES NO. 2,28800,1,ACTIVE,202308,550,162
1034168,NWD,PRECIOUS MEMORIES NO. 2,28800,1,ACTIVE,202309,200,151
1034168,NWD,PRECIOUS MEMORIES NO. 2,28800,1,ACTIVE,202310,290,143
1034168,NWD,PRECIOUS MEMORIES NO. 2,28800,1,ACTIVE,202311,200,133
1034168,NWD,PRECIOUS MEMORIES NO. 2,28800,1,ACTIVE,202312,170,122
1034174,NWD,FIRST STOP SOUTHERN EXPRESS,43200,1,ACTIVE,202301,200,179
1034174,NWD,FIRST STOP SOUTHERN EXPRESS,43200,1,ACTIVE,202302,240,196
1034174,NWD,FIRST STOP SOUTHERN EXPRESS,43200,1,ACTIVE,202303,240,209
1034174,NWD,FIRST STOP SOUTHERN EXPRESS,43200,1,ACTIVE,202304,2808,326
1034174,NWD,FIRST STOP SOUTHERN EXPRESS,43200,1,ACTIVE,202305,330,241
1034174,NWD,FIRST STOP SOUTHERN EXPRESS,43200,1,ACTIVE,202306,340,260
1034174,NWD,FIRST STOP SOUTHERN EXPRESS,43200,1,ACTIVE,202307,350,289
1034174,NWD,FIRST STOP SOUTHERN EXPRESS,43200,1,ACTIVE,202308,330,248
1034174,NWD,FIRST STOP SOUTHERN EXPRESS,43200,1,ACTIVE,202309,470,260
1034174,NWD,FIRST STOP SOUTHERN EXPRESS,43200,1,ACTIVE,202310,400,200
1034174,NWD,FIRST STOP SOUTHERN EXPRESS,43200,1,ACTIVE,202311,400,178
1034174,NWD,FIRST STOP SOUTHERN EXPRESS,43200,1,ACTIVE,202312,960,192
1034176,NWD,"WESTCO L&W PCB, LLC",28800,1,ACTIVE,202312,70,32
1070014,NWD,"ALTHA, TOWN OF WATER SYSTEM",1836000,1,ACTIVE,202301,130000,86871
1070014,NWD,"ALTHA, TOWN OF WATER SYSTEM",1836000,1,ACTIVE,202302,148000,109036
1070014,NWD,"ALTHA, TOWN OF WATER SYSTEM",1836000,1,ACTIVE,202303,164000,109710
1070014,NWD,"ALTHA, TOWN OF WATER SYSTEM",1836000,1,ACTIVE,202304,145000,109366
1070014,NWD,"ALTHA, TOWN OF WATER SYSTEM",1836000,1,ACTIVE,202305,161000,82355
1070014,NWD,"ALTHA, TOWN OF WATER SYSTEM",1836000,1,ACTIVE,202306,153000,63600
1070014,NWD,"ALTHA, TOWN OF WATER SYSTEM",1836000,1,ACTIVE,202307,297000,102145
1070014,NWD,"ALTHA, TOWN OF WATER SYSTEM",1836000,1,ACTIVE,202308,258000,106767
1070014,NWD,"ALTHA, TOWN OF WATER SYSTEM",1836000,1,ACTIVE,202309,145000,83935
1070014,NWD,"ALTHA, TOWN OF WATER SYSTEM",1836000,1,ACTIVE,202310,274000,98516
1070014,NWD,"ALTHA, TOWN OF WATER SYSTEM",1836000,1,ACTIVE,202311,209000,145645
1070014,NWD,"ALTHA, TOWN OF WATER SYSTEM",1836000,1,ACTIVE,202312,229000,146935
1070014,NWD,"ALTHA, TOWN OF WATER SYSTEM",,2,ACTIVE,202301,1000,32
1070014,NWD,"ALTHA, TOWN OF WATER SYSTEM",,2,ACTIVE,202302,2000,148
1070014,NWD,"ALTHA, TOWN OF WATER SYSTEM",,2,ACTIVE,202303,2000,97
1070014,NWD,"ALTHA, TOWN OF WATER SYSTEM",,2,ACTIVE,202304,1000,33
1070014,NWD,"ALTHA, TOWN OF WATER SYSTEM",,2,ACTIVE,202305,0,0
1070014,NWD,"ALTHA, TOWN OF WATER SYSTEM",,2,ACTIVE,202306,1000,33
1070014,NWD,"ALTHA, TOWN OF WATER SYSTEM",,2,ACTIVE,202307,93000,3100
1070014,NWD,"ALTHA, TOWN OF WATER SYSTEM",,2,ACTIVE,202308,106000,5710
1070014,NWD,"ALTHA, TOWN OF WATER SYSTEM",,2,ACTIVE,202309,3000,100
1070014,NWD,"ALTHA, TOWN OF WATER SYSTEM",,2,ACTIVE,202310,2000,97
1070014,NWD,"ALTHA, TOWN OF WATER SYSTEM",,2,ACTIVE,202311,2000,71
1070014,NWD,"ALTHA, TOWN OF WATER SYSTEM",,2,ACTIVE,202312,2000,65
1070116,NWD,CARR  SCHOOL,14400,1,ACTIVE,202301,6000,2024
1070116,NWD,CARR  SCHOOL,14400,1,ACTIVE,202302,2000,926
1070116,NWD,CARR  SCHOOL,14400,1,ACTIVE,202303,4100,1397
1070116,NWD,CARR  SCHOOL,14400,1,ACTIVE,202304,2000,1089
1070116,NWD,CARR  SCHOOL,14400,1,ACTIVE,202305,2000,826
1070116,NWD,CARR  SCHOOL,14400,1,ACTIVE,202306,4800,1724
1070116,NWD,CARR  SCHOOL,14400,1,ACTIVE,202307,160,78
1070116,NWD,CARR  SCHOOL,14400,1,ACTIVE,202308,1500,861
1070116,NWD,CARR  SCHOOL,14400,1,ACTIVE,202309,4575,2003
1070116,NWD,CARR  SCHOOL,14400,1,ACTIVE,202310,2750,1085
1070116,NWD,CARR  SCHOOL,14400,1,ACTIVE,202311,1900,481
1070116,NWD,CARR  SCHOOL,14400,1,ACTIVE,202312,2000,1009
1070685,NWD,"BLOUNTSTOWN, CITY OF",1872000,1,ACTIVE,202301,706000,576290
1070685,NWD,"BLOUNTSTOWN, CITY OF",1872000,1,ACTIVE,202302,735000,554357
1070685,NWD,"BLOUNTSTOWN, CITY OF",1872000,1,ACTIVE,202303,660000,547742
1070685,NWD,"BLOUNTSTOWN, CITY OF",1872000,1,ACTIVE,202304,882000,615484
1070685,NWD,"BLOUNTSTOWN, CITY OF",1872000,1,ACTIVE,202305,745000,583419
1070685,NWD,"BLOUNTSTOWN, CITY OF",1872000,1,ACTIVE,202306,867000,699167
1070685,NWD,"BLOUNTSTOWN, CITY OF",1872000,1,ACTIVE,202307,1021000,692581
1070685,NWD,"BLOUNTSTOWN, CITY OF",1872000,1,ACTIVE,202308,917000,676742
1070685,NWD,"BLOUNTSTOWN, CITY OF",1872000,1,ACTIVE,202309,893000,646400
1070685,NWD,"BLOUNTSTOWN, CITY OF",1872000,1,ACTIVE,202310,707000,545355
1070685,NWD,"BLOUNTSTOWN, CITY OF",1872000,1,ACTIVE,202311,621000,494581
1070685,NWD,"BLOUNTSTOWN, CITY OF",1872000,1,ACTIVE,202312,609000,532323
1070685,NWD,"BLOUNTSTOWN, CITY OF",,2,ACTIVE,202301,180000,137226
1070685,NWD,"BLOUNTSTOWN, CITY OF",,2,ACTIVE,202302,235000,146286
1070685,NWD,"BLOUNTSTOWN, CITY OF",,2,ACTIVE,202303,188000,132097
1070685,NWD,"BLOUNTSTOWN, CITY OF",,2,ACTIVE,202304,282000,179833
1070685,NWD,"BLOUNTSTOWN, CITY OF",,2,ACTIVE,202305,307000,170065
1070685,NWD,"BLOUNTSTOWN, CITY OF",,2,ACTIVE,202306,294000,222200
1070685,NWD,"BLOUNTSTOWN, CITY OF",,2,ACTIVE,202307,279000,171419
1070685,NWD,"BLOUNTSTOWN, CITY OF",,2,ACTIVE,202308,267000,204645
1070685,NWD,"BLOUNTSTOWN, CITY OF",,2,ACTIVE,202309,267000,193967
1070685,NWD,"BLOUNTSTOWN, CITY OF",,2,ACTIVE,202310,228000,168968
1070685,NWD,"BLOUNTSTOWN, CITY OF",,2,ACTIVE,202311,194000,161367
1070685,NWD,"BLOUNTSTOWN, CITY OF",,2,ACTIVE,202312,201000,168419
1070685,NWD,"BLOUNTSTOWN, CITY OF",,3,ACTIVE,202301,266000,202000
1070685,NWD,"BLOUNTSTOWN, CITY OF",,3,ACTIVE,202302,306000,191179
1070685,NWD,"BLOUNTSTOWN, CITY OF",,3,ACTIVE,202303,229000,192774
1070685,NWD,"BLOUNTSTOWN, CITY OF",,3,ACTIVE,202304,314000,212700
1070685,NWD,"BLOUNTSTOWN, CITY OF",,3,ACTIVE,202305,233000,189968
1070685,NWD,"BLOUNTSTOWN, CITY OF",,3,ACTIVE,202306,271000,212667
1070685,NWD,"BLOUNTSTOWN, CITY OF",,3,ACTIVE,202307,366000,234161
1070685,NWD,"BLOUNTSTOWN, CITY OF",,3,ACTIVE,202308,285000,211839
1070685,NWD,"BLOUNTSTOWN, CITY OF",,3,ACTIVE,202309,290000,201067
1070685,NWD,"BLOUNTSTOWN, CITY OF",,3,ACTIVE,202310,219000,169323
1070685,NWD,"BLOUNTSTOWN, CITY OF",,3,ACTIVE,202311,197000,157900
1070685,NWD,"BLOUNTSTOWN, CITY OF",,3,ACTIVE,202312,220000,165129
1074013,NWD,WACO STORE #29  (QUICK STOP #12),50400,1,ACTIVE,202301,0,0
1074013,NWD,WACO STORE #29  (QUICK STOP #12),50400,1,ACTIVE,202302,0,0
1074013,NWD,WACO STORE #29  (QUICK STOP #12),50400,1,ACTIVE,202303,0,0
1074013,NWD,WACO STORE #29  (QUICK STOP #12),50400,1,ACTIVE,202304,0,0
1074013,NWD,WACO STORE #29  (QUICK STOP #12),50400,1,ACTIVE,202305,0,0
1074013,NWD,WACO STORE #29  (QUICK STOP #12),50400,1,ACTIVE,202306,0,0
1074013,NWD,WACO STORE #29  (QUICK STOP #12),50400,1,ACTIVE,202307,0,0
1074013,NWD,WACO STORE #29  (QUICK STOP #12),50400,1,ACTIVE,202308,0,0
1074013,NWD,WACO STORE #29  (QUICK STOP #12),50400,1,ACTIVE,202309,520,359
1074013,NWD,WACO STORE #29  (QUICK STOP #12),50400,1,ACTIVE,202310,1325,408
1074013,NWD,WACO STORE #29  (QUICK STOP #12),50400,1,ACTIVE,202311,1760,438
1074013,NWD,WACO STORE #29  (QUICK STOP #12),50400,1,ACTIVE,202312,1425,450
1074015,NWD,SHELTON TRUCKING LLC,36000,1,ACTIVE,202301,2587,1156
1074015,NWD,SHELTON TRUCKING LLC,36000,1,ACTIVE,202302,1865,990
1074015,NWD,SHELTON TRUCKING LLC,36000,1,ACTIVE,202303,1590,1069
1074015,NWD,SHELTON TRUCKING LLC,36000,1,ACTIVE,202304,2985,962
1074015,NWD,SHELTON TRUCKING LLC,36000,1,ACTIVE,202305,1456,1046
1074015,NWD,SHELTON TRUCKING LLC,36000,1,ACTIVE,202306,1515,1000
1074015,NWD,SHELTON TRUCKING LLC,36000,1,ACTIVE,202307,1625,959
1074015,NWD,SHELTON TRUCKING LLC,36000,1,ACTIVE,202308,1790,1009
1074015,NWD,SHELTON TRUCKING LLC,36000,1,ACTIVE,202309,3385,1030
1074015,NWD,SHELTON TRUCKING LLC,36000,1,ACTIVE,202310,1740,1050
1074015,NWD,SHELTON TRUCKING LLC,36000,1,ACTIVE,202311,3015,955
1074015,NWD,SHELTON TRUCKING LLC,36000,1,ACTIVE,202312,9425,1362
1170126,NWD,CENTRAL WATER WORKS,2304000,3,ACTIVE,202301,911900,363153
1170126,NWD,CENTRAL WATER WORKS,2304000,3,ACTIVE,202302,906800,329860
1170126,NWD,CENTRAL WATER WORKS,2304000,3,ACTIVE,202303,869900,364250
1170126,NWD,CENTRAL WATER WORKS,2304000,3,ACTIVE,202304,878200,412765
1170126,NWD,CENTRAL WATER WORKS,2304000,3,ACTIVE,202305,969900,393477
1170126,NWD,CENTRAL WATER WORKS,2304000,3,ACTIVE,202306,1098700,383018
1170126,NWD,CENTRAL WATER WORKS,2304000,3,ACTIVE,202307,783800,276203
1170126,NWD,CENTRAL WATER WORKS,2304000,3,ACTIVE,202308,1037600,377480
1170126,NWD,CENTRAL WATER WORKS,2304000,3,ACTIVE,202309,1042500,502908
1170126,NWD,CENTRAL WATER WORKS,2304000,3,ACTIVE,202310,1069700,452990
1170126,NWD,CENTRAL WATER WORKS,2304000,3,ACTIVE,202311,1098300,464117
1170126,NWD,CENTRAL WATER WORKS,2304000,3,ACTIVE,202312,1125200,485723
1170126,NWD,CENTRAL WATER WORKS,,4,ACTIVE,202301,304900,139277
1170126,NWD,CENTRAL WATER WORKS,,4,ACTIVE,202302,266000,135488
1170126,NWD,CENTRAL WATER WORKS,,4,ACTIVE,202303,280900,140078
1170126,NWD,CENTRAL WATER WORKS,,4,ACTIVE,202304,316200,142772
1170126,NWD,CENTRAL WATER WORKS,,4,ACTIVE,202305,298900,147641
1170126,NWD,CENTRAL WATER WORKS,,4,ACTIVE,202306,370700,160662
1170126,NWD,CENTRAL WATER WORKS,,4,ACTIVE,202307,421800,164896
1170126,NWD,CENTRAL WATER WORKS,,4,ACTIVE,202308,488800,216522
1170126,NWD,CENTRAL WATER WORKS,,4,ACTIVE,202309,540500,274040
1170126,NWD,CENTRAL WATER WORKS,,4,ACTIVE,202310,466800,247293
1170126,NWD,CENTRAL WATER WORKS,,4,ACTIVE,202311,538300,243950
1170126,NWD,CENTRAL WATER WORKS,,4,ACTIVE,202312,466100,199196
1170126,NWD,CENTRAL WATER WORKS,,5,ACTIVE,202301,29600,1138
1170126,NWD,CENTRAL WATER WORKS,,5,ACTIVE,202302,34100,1421
1170126,NWD,CENTRAL WATER WORKS,,5,ACTIVE,202303,33300,1233
1170126,NWD,CENTRAL WATER WORKS,,5,ACTIVE,202304,177000,8504
1170126,NWD,CENTRAL WATER WORKS,,5,ACTIVE,202305,33700,2285
1170126,NWD,CENTRAL WATER WORKS,,5,ACTIVE,202306,22300,858
1170126,NWD,CENTRAL WATER WORKS,,5,ACTIVE,202307,32700,1258
1170126,NWD,CENTRAL WATER WORKS,,5,ACTIVE,202308,36400,2533
1170126,NWD,CENTRAL WATER WORKS,,5,ACTIVE,202309,22600,1148
1170126,NWD,CENTRAL WATER WORKS,,5,ACTIVE,202310,44200,1637
1170126,NWD,CENTRAL WATER WORKS,,5,ACTIVE,202311,29800,1146
1170126,NWD,CENTRAL WATER WORKS,,5,ACTIVE,202312,13100,504
1170168,NWD,COTTAGE HILL WATER WORKS,2880000,3,ACTIVE,202301,530500,372897
1170168,NWD,COTTAGE HILL WATER WORKS,2880000,3,ACTIVE,202302,462600,372654
1170168,NWD,COTTAGE HILL WATER WORKS,2880000,3,ACTIVE,202303,518700,370087
1170168,NWD,COTTAGE HILL WATER WORKS,2880000,3,ACTIVE,202304,963000,423437
1170168,NWD,COTTAGE HILL WATER WORKS,2880000,3,ACTIVE,202305,693700,433190
1170168,NWD,COTTAGE HILL WATER WORKS,2880000,3,ACTIVE,202306,641600,434823
1170168,NWD,COTTAGE HILL WATER WORKS,2880000,3,ACTIVE,202307,605300,455087
1170168,NWD,COTTAGE HILL WATER WORKS,2880000,3,ACTIVE,202308,742500,543245
1170168,NWD,COTTAGE HILL WATER WORKS,2880000,3,ACTIVE,202309,642000,470206
1170168,NWD,COTTAGE HILL WATER WORKS,2880000,3,ACTIVE,202310,662200,474477
1170168,NWD,COTTAGE HILL WATER WORKS,2880000,3,ACTIVE,202311,554000,414281
1170168,NWD,COTTAGE HILL WATER WORKS,2880000,3,ACTIVE,202312,635000,418439
1170168,NWD,COTTAGE HILL WATER WORKS,,4,ACTIVE,202301,467400,319477
1170168,NWD,COTTAGE HILL WATER WORKS,,4,ACTIVE,202302,376900,313225
1170168,NWD,COTTAGE HILL WATER WORKS,,4,ACTIVE,202303,440700,312603
1170168,NWD,COTTAGE HILL WATER WORKS,,4,ACTIVE,202304,675000,330407
1170168,NWD,COTTAGE HILL WATER WORKS,,4,ACTIVE,202305,527600,330094
1170168,NWD,COTTAGE HILL WATER WORKS,,4,ACTIVE,202306,450600,334320
1170168,NWD,COTTAGE HILL WATER WORKS,,4,ACTIVE,202307,554300,388765
1170168,NWD,COTTAGE HILL WATER WORKS,,4,ACTIVE,202308,684500,497245
1170168,NWD,COTTAGE HILL WATER WORKS,,4,ACTIVE,202309,612000,459313
1170168,NWD,COTTAGE HILL WATER WORKS,,4,ACTIVE,202310,652200,453509
1170168,NWD,COTTAGE HILL WATER WORKS,,4,ACTIVE,202311,513000,417223
1170168,NWD,COTTAGE HILL WATER WORKS,,4,ACTIVE,202312,609000,411697
1170259,NWD,"FARM HILL UTILITIES, INC.",2736000,2,ACTIVE,202301,948000,691484
1170259,NWD,"FARM HILL UTILITIES, INC.",2736000,2,ACTIVE,202302,923000,713806
1170259,NWD,"FARM HILL UTILITIES, INC.",2736000,2,ACTIVE,202303,783000,623097
1170259,NWD,"FARM HILL UTILITIES, INC.",2736000,2,ACTIVE,202304,1059000,697833
1170259,NWD,"FARM HILL UTILITIES, INC.",2736000,2,ACTIVE,202305,891000,611645
1170259,NWD,"FARM HILL UTILITIES, INC.",2736000,2,ACTIVE,202306,893000,689033
1170259,NWD,"FARM HILL UTILITIES, INC.",2736000,2,ACTIVE,202307,1234000,727774
1170259,NWD,"FARM HILL UTILITIES, INC.",2736000,2,ACTIVE,202308,1241000,857355
1170259,NWD,"FARM HILL UTILITIES, INC.",2736000,2,ACTIVE,202309,1165000,799065
1170259,NWD,"FARM HILL UTILITIES, INC.",2736000,2,ACTIVE,202310,955000,726000
1170259,NWD,"FARM HILL UTILITIES, INC.",2736000,2,ACTIVE,202311,894000,609194
1170259,NWD,"FARM HILL UTILITIES, INC.",2736000,2,ACTIVE,202312,834000,590032
1170259,NWD,"FARM HILL UTILITIES, INC.",,3,ACTIVE,202301,428000,337258
1170259,NWD,"FARM HILL UTILITIES, INC.",,3,ACTIVE,202302,521000,363000
1170259,NWD,"FARM HILL UTILITIES, INC.",,3,ACTIVE,202303,646000,483903
1170259,NWD,"FARM HILL UTILITIES, INC.",,3,ACTIVE,202304,854000,548000
1170259,NWD,"FARM HILL UTILITIES, INC.",,3,ACTIVE,202305,260000,45355
1170259,NWD,"FARM HILL UTILITIES, INC.",,3,ACTIVE,202306,764000,151667
1170259,NWD,"FARM HILL UTILITIES, INC.",,3,ACTIVE,202307,980000,524774
1170259,NWD,"FARM HILL UTILITIES, INC.",,3,ACTIVE,202308,914000,586613
1170259,NWD,"FARM HILL UTILITIES, INC.",,3,ACTIVE,202309,733000,326167
1170259,NWD,"FARM HILL UTILITIES, INC.",,3,ACTIVE,202310,460000,266548
1170259,NWD,"FARM HILL UTILITIES, INC.",,3,ACTIVE,202311,367000,206700
1170259,NWD,"FARM HILL UTILITIES, INC.",,3,ACTIVE,202312,489000,296290
1170259,NWD,"FARM HILL UTILITIES, INC.",,4,ACTIVE,202301,623000,354226
1170259,NWD,"FARM HILL UTILITIES, INC.",,4,ACTIVE,202302,523000,417286
1170259,NWD,"FARM HILL UTILITIES, INC.",,4,ACTIVE,202303,187000,11613
