X,Y,GIS_PLANT_ID,PWS_OC1_OFFICE_ID,PWS_ID,PWS_STATUS,PWS_NAME,PWS_CITY,PWS_TYPE_CODE,PWS_TYPE,PWS_POP_SERVED,PWS_SUBPART_H,PWS_LAST_SAN_SURVEY,PWS_LAST_01_INSP,PWS_INSPECTOR_INITS,PWS_PRIMARY_SERVICE_AREA,PWS_OPERATOR,PLANT_ID,PLANT_NAME,PLANT_STATUS,PLANT_FOUR_LOG_REMOVAL,PLANT_LAT_DD,PLANT_LAT_MM,PLANT_LONG_DD,PLANT_LONG_MM,PLANT_COORDINATE_METHOD,PLANT_DATUM,PLANT_COORDINATE_DATE,PLANT_DESIGN_CAPACITY,PLANT_HEIGHT_ABOVE_ELLIPSOID,OBJECTID
641849.53837188,505476.515616773,18071,CD,3484399,ACTIVE,NEW LIFE WORSHIP CENTER,GOTHA,P,NONTRANSIENT NONCOMMUNITY,100,N,2024/02/16 00:00:00+00,2004/10/27 00:00:00+00,4,CHURCH,DARRYL LATTIMORE,1,NEW LIFE WORSHIP CENTRE,ACTIVE,N,28,32,81,31,DPHO,83,2015/05/04 00:00:00+00,36000,,18071
190742.13592842,709212.574685812,18111,NWD,1660596,ACTIVE,REGIONAL UTILITIES WATER SYSTEM,SANTA ROSA BEACH,C,COMMUNITY,62225,N,2024/07/01 00:00:00+00,2014/07/18 00:00:00+00,KH,MUNICIPAL/CITY,JAMES JONES,11,331 BOOSTER PLANT,ACTIVE,Y,30,22,86,10,DPHO,83,2006/04/03 00:00:00+00,12240000,,18111
587265.961409358,564907.484292191,18132,CD,3420074,ACTIVE,"BELLEVIEW, CITY OF  (3 WPS)",BELLEVIEW,C,COMMUNITY,8433,N,2024/03/01 00:00:00+00,2001/09/19 00:00:00+00,DS,MUNICIPAL/CITY,RICHARD DYCHES,3,BELLEVIEW WELL #6 (WTP #2),ACTIVE,N,29,4,82,4,DPHO,83,2001/09/19 00:00:00+00,864000,,18132
505702.086709369,712779.402391629,18151,NED,2244144,ACTIVE,DOT I-75 WEIGH IN MOTION (NORTH BOUND),WHITE SPRINGS,N,NONCOMMUNITY,25,N,2021/06/23 00:00:00+00,2011/11/15 00:00:00+00,KNW,HIGHWAY REST AREA,RODNEY (ROCKY) MCDANIEL,1,I75 WEIGH IN MOTION NORTH WTP,ACTIVE,N,30,25,82,53,DGPS,84,2001/11/20 00:00:00+00,33120,10.864,18151
505304.395394507,713107.944478789,18152,NED,2244145,ACTIVE,DOT I-75 WEIGHT IN MOTION (SOUTH BOUND),WHITE SPRINGS,N,NONCOMMUNITY,25,N,2021/06/23 00:00:00+00,2011/11/15 00:00:00+00,KNW,HIGHWAY REST AREA,RODNEY (ROCKY) MCDANIEL,1,I75 WEIGH IN MOTION SOUTH WTP,ACTIVE,N,30,25,82,54,DGPS,84,2001/11/20 00:00:00+00,33120,14.119,18152
760557.774205391,215346.62645247,18173,SEDA,4134527,ACTIVE,CEMEX  EMPLOYEES,MIAMI,N,NONCOMMUNITY,150,N,2024/04/24 00:00:00+00,2023/05/17 00:00:00+00,,INDUSTRY/MINING,,1,CEMEX FEC EMPLOYEE,ACTIVE,N,25,53,80,23,MMAP,27,,3750,,18173
731742.796804351,439438.025594629,18174,CD,3054169,ACTIVE,PALM BAY CONGREGATION OF JEHOVAH WITNESS,PALM BAY,N,NONCOMMUNITY,25,N,2023/08/08 00:00:00+00,2011/11/03 00:00:00+00,CR,CHURCH,,1,PALM BAY CONGREGATION OF JEHOV,ACTIVE,N,27,55,80,37,DPHO,83,2008/10/28 00:00:00+00,5760,,18174
564747.437948793,601557.963227147,18191,CD,6424774,ACTIVE,FLEMINGTON COMMUNITY PARK,FLEMINGTON,N,NONCOMMUNITY,25,N,2023/03/08 00:00:00+00,2011/09/20 00:00:00+00,NN,RECREATION AREA,OLIVER SHOCKLEY,1,FLEMINGTON PARK PLANT,ACTIVE,N,29,24,82,17,DPHO,83,2003/03/19 00:00:00+00,10800,3.347,18191
753190.579949377,183467.57039202,18192,SEDA,4134528,ACTIVE,LA MINUTERA DE KROME,MIAMI,N,NONCOMMUNITY,50,N,2021/03/15 00:00:00+00,2024/05/29 00:00:00+00,,RETAIL/GENERAL MERCHANT,JOE DELGADO,1,LA MINUTERA DE KROME (TANA FR),ACTIVE,N,25,36,80,28,DGPS,83,2001/05/03 00:00:00+00,3200,4.047,18192
586665.408607825,451444.827919103,18211,SWHI,6296163,ACTIVE,WILDER ROAD CAMP,PLANT CITY,P,NONTRANSIENT NONCOMMUNITY,77,N,2022/09/08 00:00:00+00,2024/08/21 00:00:00+00,1,LABOR CAMP,SUNCOAST ENVIRONMENTAL SERVICES,1,WILDER ROAD CAMP PLANT,ACTIVE,N,28,3,82,5,DPHO,83,2006/09/25 00:00:00+00,10000,,18211
566975.439015889,437142.267956376,18212,SWHI,6296164,ACTIVE,MILLENNIUM CENTER,BRANDON,P,NONTRANSIENT NONCOMMUNITY,80,N,2022/12/07 00:00:00+00,2023/11/20 00:00:00+00,3,OFFICE FOR BUSINESS,BAY POINTE UTILITIES,1,MILLENNIUM CENTER PLANT,ACTIVE,N,27,55,82,17,DPHO,83,2006/08/02 00:00:00+00,7500,,18212
624763.766441986,535164.955241352,18292,CD,3354943,ACTIVE,POMEROSA PARK,TAVARES,C,COMMUNITY,53,N,2022/11/16 00:00:00+00,,PAF,SUBDIVISION,"PLANT TECHNICIANS, INC.",1,POMEROSA PARK,ACTIVE,N,28,48,81,41,DPHO,83,2003/04/17 00:00:00+00,61200,,18292
598326.892391247,711023.688228244,18311,NED,2454363,ACTIVE,BRYCEVILLE COMMUNITY CENTER,BRYCEVILLE,N,NONCOMMUNITY,25,N,2021/04/23 00:00:00+00,2014/01/23 00:00:00+00,MDW,RECREATION AREA,DAVID SPROLE,1,BRYCEVILLE COMMUNITY CENTER,ACTIVE,N,30,23,81,56,DPHO,83,2006/11/03 00:00:00+00,9690,,18311
568221.105094393,484118.335804135,18331,SWD,6510325,ACTIVE,SAN ANTONIO WATER DEPT-CITY OF,SAN ANTONIO,C,COMMUNITY,2015,N,2022/10/26 00:00:00+00,2010/03/18 00:00:00+00,WB,MUNICIPAL/CITY,US WATER,2,ELEMENTARY WELLS 5 & 6,ACTIVE,N,28,21,82,16,DPHO,83,2012/05/16 00:00:00+00,663000,,18331
563386.268805587,443286.535421683,18371,SWHI,6296165,ACTIVE,160 BAKERY,TAMPA,N,NONCOMMUNITY,75,N,2022/06/01 00:00:00+00,2024/07/24 00:00:00+00,2,RESTAURANT,WATER SYSTEM SERVICES INC,1,PLANT,ACTIVE,N,27,59,82,20,DPHO,83,2001/07/27 00:00:00+00,3000,26.757,18371
583199.384365925,581524.816285979,18473,CD,3421560,ACTIVE,OCALA OAKS SUBDIVISION (2 WPS),OCALA,C,COMMUNITY,2202,N,2024/04/29 00:00:00+00,2001/07/17 00:00:00+00,DS,SUBDIVISION,US WATER SERVICES CORP,2,WTP #2 OCALA OAKS SD,ACTIVE,N,29,13,82,6,DPHO,83,1999/06/24 00:00:00+00,237000,,18473
497364.062172404,695895.798275277,18491,NED,2614252,ACTIVE,MELODY CHRISTIAN CENTER (SCHOOL),LIVE OAK,P,NONTRANSIENT NONCOMMUNITY,210,N,2022/08/18 00:00:00+00,2014/05/20 00:00:00+00,ECR,SCHOOLS,JERALD LEE,1,MELODY CHRISTIAN WTP,ACTIVE,N,30,16,82,59,DGPS,83,2001/11/16 00:00:00+00,12960,0.297,18491
546377.499190646,406136.11048262,18552,SWHI,6296168,ACTIVE,84 LUMBER COMPANY,RUSKIN,P,NONTRANSIENT NONCOMMUNITY,42,N,2022/08/01 00:00:00+00,2024/03/18 00:00:00+00,4,RETAIL/GENERAL MERCHANT,AB CERTIFIED WATER TREATMENT,1,84  LUMBER COMPANY,ACTIVE,N,27,39,82,30,DPHO,83,2006/08/28 00:00:00+00,10000,,18552
586114.484936199,565725.72546112,18592,CD,3425059,ACTIVE,MEMORIAL BAPTIST CHURCH,OCALA,N,NONCOMMUNITY,570,N,2021/03/29 00:00:00+00,2011/08/23 00:00:00+00,DS,CHURCH,JOHN MEEKIN,1,MEMORIAL BAPTIST CHURCH,ACTIVE,N,29,5,82,5,DPHO,83,2008/04/23 00:00:00+00,12240,,18592
556562.395994589,340833.118069157,18593,SWSA,6588084,ACTIVE,WEST MARINE,VENICE,N,NONCOMMUNITY,27,N,2021/10/05 00:00:00+00,2018/11/01 00:00:00+00,AMS,RETAIL/GENERAL MERCHANT,,1,WEST MARINE,ACTIVE,N,27,3,82,25,DGPS,83,2001/08/23 00:00:00+00,3000,9.01,18593
590822.3809291,578236.673107199,18711,CD,3425060,ACTIVE,SILVER RIVER STATE PARK CAMPING AREA,OCALA,N,NONCOMMUNITY,25,N,2021/06/02 00:00:00+00,,MB,CAMP GROUND,,1,SILVER RIVER STATE PARK CAMPIN,ACTIVE,N,29,11,82,2,DPHO,83,2002/05/22 00:00:00+00,111000,,18711
520692.817559463,684287.815315314,18791,NED,2124404,ACTIVE,LAKE CITY CHRISTIAN ACADEMY,LAKE CITY,P,NONTRANSIENT NONCOMMUNITY,136,N,2022/08/24 00:00:00+00,2014/02/24 00:00:00+00,KNW,SCHOOLS,TIMOTHY FOUNTAIN,1,LAKE CITY CHRISTIAN WTP,ACTIVE,N,30,9,82,44,DPHO,83,2001/11/20 00:00:00+00,30240,1.833,18791
93884.6011076943,743261.585745974,18872,NWD,1570140,ACTIVE,"CHUMUCKLA WATER SYSTEM, INC.",PACE,C,COMMUNITY,4667,N,2024/08/20 00:00:00+00,2012/06/18 00:00:00+00,JD,MUNICIPAL/CITY,RANDY JERNIGAN,3,PLANT FOR WELL 4,ACTIVE,N,30,39,87,11,DGPS,83,2001/03/03 00:00:00+00,,15.276,18872
643142.20115474,737071.919126354,18931,NED,2450364,ACTIVE,FERNANDINA BEACH WTP,FERNANDINA BEACH,C,COMMUNITY,19953,N,2022/09/20 00:00:00+00,2014/07/30 00:00:00+00,MDW,MUNICIPAL/CITY,JOSHUA GLISSON,3,PLANT 3: AIRPORT ROAD,ACTIVE,N,30,37,81,27,DGPS,83,2001/03/09 00:00:00+00,4600000,,18931
191843.187751322,744565.511428619,18951,NWD,1664095,ACTIVE,PLEASANT RIDGE BAPTIST CHURCH,DEFUNIAK SPRINGS,N,NONCOMMUNITY,85,N,2019/11/15 00:00:00+00,,DH,CHURCH,,1,WELL NO. 1,ACTIVE,N,30,41,86,10,DPHO,83,2005/02/24 00:00:00+00,72000,,18951
623365.897373698,742342.017345304,18991,NED,2454364,ACTIVE,DOT I-95 NORTHBOUND WEIGH-IN-MOTION,YULEE,N,NONCOMMUNITY,25,N,2021/03/12 00:00:00+00,2010/02/26 00:00:00+00,MDW,HIGHWAY REST AREA,JOE DAVIS,1,PLANT 1,ACTIVE,N,30,40,81,40,DPHO,83,2003/04/17 00:00:00+00,17052,,18991
623290.123432691,742161.660347961,18993,NED,2454365,ACTIVE,DOT I-95 SOUTHBOUND WEIGH-IN-MOTION,YULEE,N,NONCOMMUNITY,25,N,2021/03/12 00:00:00+00,2010/02/26 00:00:00+00,MDW,HIGHWAY REST AREA,JOE DAVIS,1,PLANT 1,ACTIVE,N,30,40,81,40,DPHO,83,2006/07/03 00:00:00+00,17052,,18993
612756.990804955,614622.330522837,19011,NED,2544435,ACTIVE,RODMAN WATER SYSTEM (DAM & CAMPGROUND),PALATKA,N,NONCOMMUNITY,25,N,2021/06/16 00:00:00+00,2013/12/30 00:00:00+00,ECR,CAMP GROUND,MR. DANIEL LUCHTMAN,2,RODMAN CAMPGROUND WTP,ACTIVE,N,29,31,81,48,DPHO,83,2021/07/10 00:00:00+00,5950,,19011
762717.195884039,233932.451456808,19111,SED,4064404,ACTIVE,WESTON SPANISH CONGREGATION OF JEHOVAH'S,FT LAUDERDALE,N,NONCOMMUNITY,50,N,2022/12/01 00:00:00+00,2017/12/05 00:00:00+00,AF,CHURCH,,1,WESTON SPANISH CONGREGATION,ACTIVE,N,26,3,80,22,DPHO,83,2007/10/23 00:00:00+00,28800,,19111
623124.570382264,436702.869766632,19131,SWPO,6535492,ACTIVE,DUSTY'S CAMPER WORLD,BARTOW,P,NONTRANSIENT NONCOMMUNITY,80,N,2022/03/22 00:00:00+00,,HT,OFFICE FOR BUSINESS,GAINES ALEXANDER,1,DUSTY'S CAMPER WORLD WTP,ACTIVE,N,27,55,81,43,DGPS,83,,49000,,19131
583143.777275603,420524.635860739,19154,SWHI,6296174,ACTIVE,ALAFIA RIVER STATE PARK BATH HOUSE,LITHIA,N,NONCOMMUNITY,240,N,2023/03/29 00:00:00+00,2024/01/18 00:00:00+00,4,RECREATION AREA,,1,ALAFIA RIVER  BATH HOUSE,ACTIVE,N,27,46,82,8,DPHO,83,2005/12/22 00:00:00+00,1500,,19154
558485.389022272,411020.183647664,19155,SWHI,6296175,ACTIVE,SUNPOINT MOBILE HOME PARK,RUSKIN,C,COMMUNITY,68,N,2023/05/04 00:00:00+00,2024/02/28 00:00:00+00,4,MOBILE HOME PARK,SUNCOAST ENVIRONMENTAL SERVICES,1,SUNPOINT MHP,ACTIVE,N,27,41,82,23,DPHO,83,2001/08/08 00:00:00+00,49000,,19155
560070.917133499,458063.758157887,19171,SWD,6296177,ACTIVE,TAMPA BAY WATER MORRIS BRIDGE PUMP STATI,TAMPA,C,COMMUNITY,25,Y,2023/06/22 00:00:00+00,2010/04/21 00:00:00+00,JSB,MUNICIPAL/CITY,,1,TBW MORRIS BRIDGE PUMP STATION,ACTIVE,Y,28,7,82,22,DPHO,27,2012/05/21 00:00:00+00,30000000,,19171
673294.307165802,427055.094350092,19191,SWPO,6535493,ACTIVE,SHADY HAMMOCK BAPTIST CHURCH,LAKE WALES,N,NONCOMMUNITY,100,N,2021/08/19 00:00:00+00,2001/03/27 00:00:00+00,THS,CHURCH,LARRY SCOTT,1,SHADY HAMMOCK BAPTIST WTP,ACTIVE,N,27,49,81,13,DGPS,83,2001/07/05 00:00:00+00,36000,-10.193,19191
599961.251534805,462049.185335947,19231,SWPO,6535496,ACTIVE,NORTH LAKELAND BAPTIST CHURCH,LAKELAND,N,NONCOMMUNITY,50,N,2019/10/23 00:00:00+00,2011/12/22 00:00:00+00,THS,CHURCH,ROCK ROBERTS,1,NORTH LAKELAND BAPTIST WTP,ACTIVE,N,28,8,81,57,DGPS,83,2001/06/06 00:00:00+00,36000,,19231
628840.4545223,457984.306520618,19234,SWPO,6535498,ACTIVE,M & S INVESTMENT PROPERTY ENTERPRISES,HAINES CITY,N,NONCOMMUNITY,30,N,2024/04/04 00:00:00+00,2001/12/05 00:00:00+00,THS,MOBILE HOME PARK,LARRY SCOTT,1,RICHARDSON RENTALS WTP,ACTIVE,N,28,6,81,39,DGPS,83,,49000,,19234
682669.102005209,508450.034757055,19251,CD,3484401,ACTIVE,MJM FOOD STORE-BITHLO,ORLANDO,N,NONCOMMUNITY,25,N,2021/01/19 00:00:00+00,2012/07/12 00:00:00+00,PAF,CONVENIENCE STORE,CARLOS OR MAUREEN TOLA,1,MJM FOOD STORE,ACTIVE,N,28,33,81,6,DPHO,83,2007/04/04 00:00:00+00,9000,,19251
491516.139181717,622485.620925158,19271,NED,2151423,ACTIVE,CHARLIE'S BAR,OLD TOWN,N,NONCOMMUNITY,25,N,2021/09/13 00:00:00+00,2012/01/31 00:00:00+00,ECR,BAR OR LOUNGE,KEN KNIGHT,1,CHARLIE'S BAR,ACTIVE,N,29,36,83,3,DGPS,83,2005/04/12 00:00:00+00,3600,,19271
627848.207665975,639029.605683004,19275,NED,2544460,ACTIVE,"CERTAINTEED GYPSUM, LLC",PALATKA,P,NONTRANSIENT NONCOMMUNITY,140,N,2022/07/21 00:00:00+00,2012/07/30 00:00:00+00,MJL,INDUSTRIAL/AGRICULTURAL,WAYNE DAVIDS,1,LAFARGE GYPSUM MFG FACILITY,ACTIVE,N,29,44,81,38,DPHO,83,2007/08/22 00:00:00+00,907200,,19275
562169.898929517,445485.110273777,19371,SWHI,6296181,ACTIVE,TAMPA EXECUTIVE/MAINTENANCE SHOP,TAMPA,N,NONCOMMUNITY,25,N,2022/09/14 00:00:00+00,2021/09/17 00:00:00+00,2,AIRPORT,WATER SYSTEM SERVICES INC.,1,MAINTENANCE SHOP PLANT,ACTIVE,N,28,0,82,20,DPHO,83,2005/05/27 00:00:00+00,280,,19371
530740.519646717,693624.093921242,19391,NED,2124405,ACTIVE,LAKE CITY RV RESORT,LAKE CITY,N,NONCOMMUNITY,50,N,2021/08/24 00:00:00+00,2014/09/05 00:00:00+00,KNW,CAMP GROUND,TIMOTHY FOUNTAIN,1,LAKE CITY RV RESORT,ACTIVE,N,30,14,82,38,DGPS,84,2001/12/18 00:00:00+00,30250,24.003,19391
567472.957230125,451370.775336901,19431,SWHI,6290279,ACTIVE,CHARLIES MHP,THONOTOSASSA,C,COMMUNITY,218,N,2024/03/06 00:00:00+00,2023/02/01 00:00:00+00,5,MOBILE HOME PARK,QUALITY WATER SERVICES,2,CHARLIES MHP PLANT WEST,ACTIVE,N,28,3,82,17,DPHO,83,2005/02/16 00:00:00+00,5500,,19431
615210.438643545,525919.595068375,19451,CD,3354944,ACTIVE,LAS COLINAS WATER PLANT,HOWEY-IN-THE-HILLS,C,COMMUNITY,260,N,2023/03/02 00:00:00+00,,JMF,SUBDIVISION,TOM FELTON,1,LAS COLINAS,ACTIVE,N,28,43,81,47,DPHO,83,2003/09/30 00:00:00+00,1440000,,19451
562822.179234404,361875.67519528,19473,SWSA,6588089,ACTIVE,ODA - CLARK RD,SARASOTA,P,NONTRANSIENT NONCOMMUNITY,155,N,2021/07/20 00:00:00+00,2019/03/26 00:00:00+00,AMS,SCHOOLS,JAMES NOVAK,1,ODA - CLARK RD,ACTIVE,N,27,15,82,21,DGPS,83,2001/07/27 00:00:00+00,33000,14.987,19473
570521.987002621,455268.204494558,19491,SWHI,6296183,ACTIVE,FELLOWSHIP BAPTIST CHURCH,THONOTOSASSA,N,NONCOMMUNITY,450,N,2024/04/03 00:00:00+00,2023/12/04 00:00:00+00,2,CHURCH,,1,FELLOWSHIP BAPTIST WTP,ACTIVE,N,28,5,82,15,DPHO,83,2005/05/17 00:00:00+00,3480,,19491
598442.077596428,560752.846013015,19511,CD,3425063,ACTIVE,ON THE LAKE PARK,OCKLAWAHA,N,NONCOMMUNITY,25,N,2023/04/25 00:00:00+00,2012/03/15 00:00:00+00,DS,RV PARK,,1,ON THE LAKE PARK,ACTIVE,N,29,2,81,57,DPHO,83,2006/11/06 00:00:00+00,15000,,19511
309653.284535603,686721.107022453,19531,NWD,1394010,ACTIVE,LIBERTY WILDERNESS CROSSROADS CAMP INC.,HOSFORD,P,NONTRANSIENT NONCOMMUNITY,135,N,2021/11/08 00:00:00+00,2014/02/17 00:00:00+00,LJ,SCHOOLS,MICHAEL WAHLQUIST,1,LIBERTY WILDERNESS CROSSROADS,ACTIVE,N,30,11,84,56,DPHO,83,2001/08/28 00:00:00+00,72000,0.623,19531
743727.398878401,433856.795062777,19551,CD,3054170,ACTIVE,SAN SEBASTIAN WOODS,MICCO,C,COMMUNITY,131,N,2021/12/06 00:00:00+00,,CR,SUBDIVISION,MARK DOWE,1,SAN SEBASTIAN WOODS,ACTIVE,N,27,51,80,30,DPHO,83,2005/12/28 00:00:00+00,100800,,19551
579557.417296388,585412.334619811,19611,CD,3425065,ACTIVE,TRACTOR SUPPLY COMPANY - OCALA N US 441,OCALA,N,NONCOMMUNITY,25,N,2024/04/23 00:00:00+00,2012/09/26 00:00:00+00,MB,RETAIL/GENERAL MERCHANT,TIM FISH,1,TRACTOR SUPPLY COMPANY,ACTIVE,N,29,15,82,8,DPHO,83,2001/10/30 00:00:00+00,2880,,19611
574838.492108849,438040.306784626,19631,SWHI,6296185,ACTIVE,7-11 #33105A,VALRICO,N,NONCOMMUNITY,100,N,2022/07/18 00:00:00+00,2024/04/04 00:00:00+00,3,CONVENIENCE STORE,US WATER SERVICES CORPORATION,1,7-11 PLANT # 1,ACTIVE,N,27,56,82,13,DPHO,83,2005/05/02 00:00:00+00,5571,,19631
198347.876405688,731373.775343223,19651,NWD,1660615,ACTIVE,SOUTH WALTON UTILITY COMPANY,MIRAMAR BEACH,C,COMMUNITY,26668,N,2023/06/22 00:00:00+00,2013/06/11 00:00:00+00,MJ,SUBDIVISION,JARED DUNCAN,9,BILL BROWN WELLFIELD ROCK HILL,ACTIVE,N,30,34,86,6,DPHO,83,2001/05/23 00:00:00+00,,,19651
635496.217309886,436336.861236133,19673,SWPO,6530313,ACTIVE,"FLORIDA'S NATURAL GROWERS, INC.",LAKE WALES,P,NONTRANSIENT NONCOMMUNITY,690,N,2022/01/14 00:00:00+00,,DS,FOOD PROCESSING,JOSEPH CARANI,6,FLORIDA'S NATURAL WTP #6,ACTIVE,N,27,54,81,36,UNKN,83,2001/06/21 00:00:00+00,100000,,19673
645000.094029891,303581.53952801,19691,SD,5264103,ACTIVE,RIVERBEND MOTORCOACH RESORT,LABELLE,C,COMMUNITY,596,Y,2024/05/15 00:00:00+00,2015/05/22 00:00:00+00,RWK,RV PARK,DARREN OAKES (LICENSE NUMBER 0008630-A),1,RIVERBEND MOTORCOACH RESORT WT,ACTIVE,Y,26,42,81,31,DPHO,83,2006/05/09 00:00:00+00,60000,,19691
554558.861791933,465769.764485436,19773,SWD,6512064,ACTIVE,TURTLE LAKES (MAD HATTER EAST),LAND O' LAKES,C,COMMUNITY,7021,N,2023/06/14 00:00:00+00,2010/01/20 00:00:00+00,WB,SUBDIVISION,US WATER SERVICES,2,TURTLE LAKES WTP #2 AT HWY 54,ACTIVE,N,28,11,82,25,DPHO,83,2009/04/22 00:00:00+00,2751000,,19773
559680.447046596,471913.744852729,19776,SWD,6511360,ACTIVE,ANGUS VALLEY,WESLEY CHAPEL,C,COMMUNITY,1500,N,2022/12/07 00:00:00+00,2010/04/14 00:00:00+00,AJD,SUBDIVISION,AMANDA FINDLAY,2,ANGUS VALLEY WELL#4,ACTIVE,N,28,14,82,22,DPHO,83,2012/05/16 00:00:00+00,,,19776
583089.418598311,530043.145196851,19852,CD,6600990,ACTIVE,LAKE PANASOFFKEE WATER ASSN 2WPS,LAKE PANASOFFKEE,C,COMMUNITY,4642,N,2023/10/24 00:00:00+00,2011/07/11 00:00:00+00,RM,MUNICIPAL/CITY,PLANT TECHNICIANS/DAVID BROOKS,3,L.P.W.A. PLANT 3 (WELLS 3 & 6),ACTIVE,N,28,45,82,7,DPHO,83,1900/01/01 00:00:00+00,220000,,19852
590092.067540021,557455.34589087,19912,CD,3424672,ACTIVE,FIRST BAPTIST CHURCH OF SUMMERFIELD,SUMMERFIELD,N,NONCOMMUNITY,25,N,2023/08/01 00:00:00+00,2014/04/11 00:00:00+00,DS,CHURCH,UNIVERSAL WATERS,2,FIRST BAPTIST CHURCH,ACTIVE,N,29,0,82,2,DPHO,83,2011/02/10 00:00:00+00,7200,,19912
636500.663695117,441406.810042128,19931,SWPO,6535499,ACTIVE,G SPOT & HOLESHOTZ,LAKE WALES,N,NONCOMMUNITY,25,N,2022/03/16 00:00:00+00,,THS,OTHER,EDDIE SMITH,1,TROPICAL DELIGHT RESTAURANT WT,ACTIVE,N,27,57,81,35,DPHO,83,2005/03/17 00:00:00+00,11995,,19931
530638.549663123,556726.483307827,19933,SWD,6095059,ACTIVE,WITHLACOOCHEE BAY TRAILS,INGLIS,N,NONCOMMUNITY,100,N,2024/01/31 00:00:00+00,2014/04/10 00:00:00+00,ECH,RECREATION AREA,,1,PLANT 1,ACTIVE,N,29,0,82,39,DPHO,83,2012/06/26 00:00:00+00,86400,,19933
599703.883729759,425635.896463761,19951,SWPO,6535304,ACTIVE,"BRADLEY JUNCTION, TOWN OF",BRADLEY,C,COMMUNITY,1260,N,2023/04/25 00:00:00+00,,MN,MUNICIPAL/CITY,,2,ROLLING HILLS WTP,ACTIVE,Y,27,49,81,58,UNVR,83,,588600,,19951
633425.936615969,715515.216207048,19971,NED,2164626,ACTIVE,SUNBELT RENTALS,JACKSONVILLE,P,NONTRANSIENT NONCOMMUNITY,29,N,2022/06/23 00:00:00+00,2008/11/12 00:00:00+00,MDW,OFFICE FOR BUSINESS,FRED MADDOX,1,SUNBELT RENTALS,ACTIVE,N,30,25,81,34,DPHO,83,2005/07/26 00:00:00+00,9385,,19971
105621.665594549,712986.584287066,20012,NWD,1570470,ACTIVE,"MIDWAY WATER SYSTEM, INC.",GULF BREEZE,C,COMMUNITY,21196,N,2022/01/20 00:00:00+00,2012/08/13 00:00:00+00,AB,MUNICIPAL/CITY,,3,PLANT FOR WELL 4,ACTIVE,N,30,23,87,4,DPHO,83,2001/08/06 00:00:00+00,,,20012
603646.752124871,274469.314158743,20051,SD,5364145,ACTIVE,TOWN OF FORT MYERS BEACH (BEACH WATER),FORT MYERS BEACH,C,COMMUNITY,6900,Y,2022/06/24 00:00:00+00,2021/10/27 00:00:00+00,FL,MUNICIPAL/CITY,STEVE LOWMAN,1,TOWN OF FORT MYERS BEACH,ACTIVE,N,26,27,81,57,UNVR,27,,2000000,,20051
590046.433571574,561141.992615389,20092,CD,3425066,ACTIVE,EL FARO ASSEMBLY OF GOD,BELLEVIEW,N,NONCOMMUNITY,25,N,2023/07/25 00:00:00+00,2012/11/29 00:00:00+00,DS,CHURCH,JOHN MEEKIN,1,EL FARO ASSEMBLY OF GOD,ACTIVE,N,29,2,82,2,DPHO,83,2001/10/10 00:00:00+00,7200,,20092
545440.410357611,465746.514709678,20112,SWD,6515275,ACTIVE,TBW/S. PASCO WELLFIELD CHEMICAL FEED SYS,WESLEY CHAPEL,C,COMMUNITY,25,N,2022/07/11 00:00:00+00,2010/05/26 00:00:00+00,JSB,COUNTY WIDE,,1,S.PASCO WLLFLD CHLORAMINE FAC,ACTIVE,Y,28,11,82,30,DPHO,83,2012/05/18 00:00:00+00,28000000,,20112
590579.167630215,688925.750050174,20191,NED,2164629,ACTIVE,MAXVILLE FOOD MART,JACKSONVILLE,N,NONCOMMUNITY,25,N,2020/03/27 00:00:00+00,2012/06/22 00:00:00+00,MDW,RETAIL/GENERAL MERCHANT,THAD TISDALE,1,MAXVILLE FOOD MART,ACTIVE,N,30,11,82,1,DPHO,83,2005/07/08 00:00:00+00,4701,,20191
388068.788901611,719793.55888262,20211,NWD,1370353,ACTIVE,LEON CO. REGIONAL SYSTEM EAST,QUINCY,C,COMMUNITY,1984,N,2023/06/18 00:00:00+00,2012/06/22 00:00:00+00,SBC,MUNICIPAL/CITY,,2,LAKEFAIR RD.,ACTIVE,N,30,29,84,7,DGPS,83,2001/07/16 00:00:00+00,,33.756,20211
391159.575535813,718883.288969295,20212,NWD,1370353,ACTIVE,LEON CO. REGIONAL SYSTEM EAST,QUINCY,C,COMMUNITY,1984,N,2023/06/18 00:00:00+00,2012/06/22 00:00:00+00,SBC,MUNICIPAL/CITY,,3,BAUM RD.,ACTIVE,N,30,28,84,5,DGPS,83,2001/07/16 00:00:00+00,,20.635,20212
385494.177590178,730956.788779795,20213,NWD,1370393,ACTIVE,BRADFORDVILLE REGIONAL W/S,QUINCY,C,COMMUNITY,11395,N,2022/04/26 00:00:00+00,2014/05/14 00:00:00+00,TW,SUBDIVISION,"SHANE BAXTER, C-0008324",4,BAKER,ACTIVE,N,30,35,84,9,DGPS,83,2001/07/16 00:00:00+00,,50.546,20213
395905.660262848,731775.538134782,20214,NWD,1370393,ACTIVE,BRADFORDVILLE REGIONAL W/S,QUINCY,C,COMMUNITY,11395,N,2022/04/26 00:00:00+00,2014/05/14 00:00:00+00,TW,SUBDIVISION,"SHANE BAXTER, C-0008324",5,MICCOSUKEE,ACTIVE,N,30,35,84,2,DGPS,83,2001/07/16 00:00:00+00,,36.307,20214
